name,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,lcd,pld,void_fraction,surface_area_m2g,surface_area_m2cm3,number_H,number_C,number_N,number_O,number_F,number_Cl,number_V,number_Cu,number_Zn,number_Br,number_Zr,adsorption,number_Metal,number_1,number_2
hMOF-5081941,27.732048,27.732048,26.210047,90.018945,89.988763,97.357345,8.75,5.25,0.78963,2630.7,2408.2,96,440,32,80,0,96,0,8,0,0,0,5.71913,8,88,536
hMOF-5028435,15.297475,25.639239,15.29672,80.361144,88.382886,80.340538,7.75,6.75,0.729437,3108.4,2319.9,56,120,4,34,0,0,0,0,8,0,0,2.68206,8,42,176
hMOF-24104,16.974885,10.654551,16.053802,92.593346,91.069328,83.937829,11.75,10.75,0.801072,3665.3,2100.3,11,36,6,8,11,0,0,0,2,0,0,1.01685,2,10,47
hMOF-5016874,18.215407,18.050583,18.215405,90.038858,89.977656,89.98678,7.25,5.25,0.605022,2238.1,1896.8,39,114,0,39,0,0,0,0,12,3,0,1.82431,12,51,153
hMOF-5044248,10.540539,15.99535,9.616153,89.999971,89.995174,84.008933,6.25,5.25,0.419225,1160,1264.4,21,45,17,8,0,0,0,0,2,0,0,0.847857,2,10,66
hMOF-5030381,17.077404,29.839131,17.077396,89.968087,89.980499,90.041645,16.25,14.75,0.909781,4807.4,1580.7,80,90,2,17,0,0,0,0,4,0,0,1.78616,4,21,170
hMOF-5045138,10.489741,11.026607,10.065875,79.268236,81.165139,83.437405,2.75,1.75,0.0256137,0,0,10,36,4,16,18,0,0,0,4,0,0,0,4,20,46
hMOF-5014037,11.169417,12.594516,11.169409,90.032222,90.019513,90.019422,7.25,5.75,0.576448,2261.4,2016.9,14,30,0,13,0,0,0,0,4,0,0,1.19898,4,17,44
hMOF-5049731,17.038272,17.038272,16.098538,92.920305,87.069734,91.111556,15.75,14.25,0.859055,2591.9,1727.9,17,44,2,8,0,0,0,0,2,13,0,0.426496,2,10,61
hMOF-5057014,17.699097,27.731996,16.776229,89.987372,89.989262,82.954908,16.75,14.75,0.898495,5064.3,1613.2,32,66,30,12,0,0,0,0,2,0,0,0.633566,2,14,98
hMOF-15889,19.805407,17.64028,19.805399,101.22311,90.019573,78.800112,15.75,14.25,0.849508,2802.7,1666.7,10,52,0,13,0,0,0,0,4,16,0,0.510588,4,17,62
hMOF-5037902,14.519731,14.519731,12.376457,78.684744,78.696257,96.311147,9.75,8.25,0.813661,3819.9,2422.5,4,28,2,8,0,0,0,0,2,4,0,0.393214,2,10,32
hMOF-5078495,19.1889,17.666332,19.18893,90.006765,96.861366,89.985047,19.75,18.25,0.873386,5079,1540.6,24,44,14,19,0,0,0,2,0,0,0,0.357599,2,21,68
hMOF-11609,21.395362,12.759394,12.759387,89.96834,89.957714,90.030716,11.25,9.25,0.78324,3543.3,2193.1,28,52,0,24,0,0,0,0,4,0,0,1.51854,4,28,80
hMOF-5038541,14.971491,14.04419,14.048226,89.988942,89.991693,88.404006,5.25,4.75,0.566945,1421.2,1418.1,14,64,4,16,22,0,0,0,4,0,0,4.79201,4,20,78
hMOF-5069117,14.04422,14.04422,12.503552,86.157908,86.160109,86.811122,3.75,2.75,0.176616,55.9,104.1,16,80,8,32,0,0,0,8,0,8,0,0.584994,8,40,96
hMOF-5042170,11.792241,9.616153,11.792241,90.002388,95.806584,89.997972,5.75,3.25,0.372456,788.1,880.9,32,48,2,8,0,0,0,0,2,0,0,1.81989,2,10,80
hMOF-17229,14.971486,10.65455,14.048226,89.994756,89.998499,84.049516,10.25,9.25,0.752196,2346.6,1976.6,10,34,2,8,0,12,0,0,2,0,0,1.54896,2,10,44
hMOF-37213,19.288864,14.185569,19.288865,76.886572,96.863755,76.9054,13.25,12.25,0.842611,4683.5,1966.3,51,56,19,8,0,0,0,2,0,0,0,1.249,2,10,107
hMOF-5032615,18.101398,29.839125,18.101395,90.013262,89.973339,89.997005,6.75,5.25,0.689769,2417.2,2249.3,48,198,6,51,72,0,0,0,12,0,0,6.13161,12,63,246
hMOF-5034885,10.967819,11.792254,10.065875,98.849918,69.228723,84.460315,4.75,3.25,0.129851,61.3,133,15,42,6,24,9,0,0,0,6,0,0,1.02574,6,30,57
hMOF-36964,10.65455,14.853559,9.130313,90.000938,89.99622,84.058178,5.25,3.75,0.489982,677.5,825.2,62,59,2,8,0,0,0,2,0,0,0,4.69071,2,10,121
hMOF-5003502,18.215407,18.215404,18.215399,89.970747,90.01436,89.979339,17.25,16.25,0.902195,6156.1,1640.8,20,40,0,13,0,0,0,0,4,0,0,0.58074,4,17,60
hMOF-5038998,16.109301,14.04422,15.186229,89.995248,89.999362,88.325179,14.25,13.25,0.869429,6286.8,2034,8,28,2,8,2,0,0,0,2,0,0,0.392494,2,10,36
hMOF-5060132,11.792241,11.026607,9.4829,78.599815,80.646885,83.610284,8.25,6.75,0.671494,3274,2484.9,8,14,8,8,0,0,0,2,0,0,0,0.448187,2,10,22
hMOF-34579,10.65455,16.992694,15.455313,92.857794,92.692163,92.423437,13.25,12.25,0.811552,2891.1,1899.8,13,36,6,8,0,9,0,2,0,0,0,1.06694,2,10,49
hMOF-5065855,14.519709,14.04422,12.99646,89.993022,90.000034,88.434511,3.75,2.75,0.26734,251.8,331.7,8,80,8,32,0,0,0,8,0,0,0,0.430454,8,40,88
hMOF-5036723,14.519709,14.519709,16.053802,92.569364,87.419624,83.680145,3.75,2.75,0.180554,51.2,96.3,16,104,16,32,0,0,0,0,8,16,0,0.657632,8,40,120
hMOF-5047915,15.944551,15.944545,10.868271,89.992762,90.000173,83.497456,3.25,2.25,0.100698,2.3,3.6,48,120,8,32,0,0,0,0,8,0,0,0.046128,8,40,168
hMOF-5011962,19.077105,18.101395,19.076919,87.727683,89.923776,87.727498,7.75,6.25,0.724544,4417.2,2862.3,86,84,38,26,0,0,0,0,8,0,0,1.48187,8,34,170
hMOF-5045562,11.792241,10.868271,11.792241,89.998441,84.193416,90.00049,4.25,2.25,0.183847,139.6,210.4,0,42,6,24,0,0,0,0,6,0,0,0.279362,6,30,42
hMOF-5067458,10.540539,14.04422,12.503572,93.83525,93.560877,91.142815,10.25,8.75,0.673512,3632.9,2253.9,11,27,7,8,0,0,0,2,0,0,0,0.300125,2,10,38
hMOF-33420,19.288864,12.837942,17.766277,89.994736,89.976791,88.982593,6.75,5.25,0.722032,3545.8,2382.2,60,96,4,16,0,0,0,4,0,0,0,2.40669,4,20,156
hMOF-5051275,19.18893,19.18894,9.730223,89.998243,89.985926,83.146747,13.25,12.75,0.72732,3071.3,1817.5,48,51,10,21,0,0,0,0,2,0,0,0.802947,2,23,99
hMOF-5008859,16.12053,16.625546,16.625527,90.087861,87.040224,92.882099,7.25,5.75,0.58584,2346,2040,6,72,0,42,0,0,0,0,12,0,0,1.14519,12,54,78
hMOF-7000801,14.446369,14.446369,19.377372,48.620146,89.998266,59.996355,5.25,1.75,0.140613,73.2,175.6,31,78,0,32,0,35,0,0,0,0,6,0.55731,6,38,109
hMOF-5075395,15.995292,17.019294,14.47231,86.119952,89.985801,83.431263,13.25,12.25,0.790401,3390.7,2093.9,15,40,2,8,0,19,0,2,0,0,0,0.656339,2,10,55
hMOF-5048068,15.944551,15.944493,13.596369,89.999885,89.999164,83.486891,14.25,12.75,0.86841,6505.8,2149.1,12,32,2,8,0,0,0,0,2,0,0,0.405632,2,10,44
hMOF-5017395,12.759401,18.050583,12.759399,89.966732,90.015542,89.987059,7.75,5.75,0.678043,3022.3,2272.5,56,67,0,13,0,0,0,0,4,0,0,2.51076,4,17,123
hMOF-11888,19.805407,12.759394,19.805407,90.008007,90.009221,90.013856,8.25,3.25,0.573364,1127.7,1509.3,24,96,0,26,0,0,0,0,8,24,0,1.93507,8,34,120
hMOF-7002907,31.640172,18.878441,31.640172,119.999984,89.990838,59.997147,15.75,13.25,0.855994,3414.7,1771.1,33,132,4,40,0,37,0,0,0,0,6,0.951177,6,46,165
hMOF-5001689,13.033409,13.897448,13.897441,89.969401,97.170691,82.848469,4.25,2.25,0.152941,96.8,187.9,12,72,0,52,0,4,0,0,16,0,0,0.507428,16,68,84
hMOF-5080036,11.792241,23.532407,10.268362,89.990068,89.999626,83.521047,4.75,3.75,0.395377,675.4,768.2,12,84,20,24,0,0,0,4,0,0,0,1.44766,4,28,96
hMOF-29028,17.699083,17.766277,19.288865,90.010454,83.209632,90.00337,7.25,4.75,0.731159,2216.4,2498.6,36,104,4,16,0,0,0,4,0,28,0,1.64475,4,20,140
hMOF-5079163,16.992694,23.532357,15.455313,92.642146,87.142206,86.748258,6.25,3.75,0.49343,652,1113.1,45,156,24,36,0,0,0,6,0,39,0,3.23353,6,42,201
hMOF-5045270,10.489741,12.837943,11.892095,94.310562,93.929268,90.315943,9.25,8.25,0.712022,3026.2,2098.3,18,30,2,8,0,0,0,0,2,0,0,1.0318,2,10,48
hMOF-21085,10.723023,17.699104,16.776229,90.007465,89.992604,96.120467,13.75,12.75,0.790096,4454.5,2007.7,20,34,2,17,0,0,0,0,2,0,0,0.40063,2,19,54
hMOF-5077728,14.04422,19.18893,12.503572,93.506241,86.16475,88.16683,5.75,3.75,0.369874,863.2,927.6,30,84,18,24,6,0,0,6,0,0,0,1.1233,6,30,114
hMOF-5008506,16.12053,13.897448,13.897441,89.969401,92.919063,92.886725,6.25,4.75,0.445139,1278.5,1459.6,6,60,0,39,0,0,0,0,12,0,0,1.24565,12,51,66
hMOF-5081623,17.699083,27.731996,16.176319,89.98722,89.998611,82.952202,15.75,14.25,0.852803,4249.6,1698.8,104,102,4,24,0,0,0,2,0,0,0,1.43589,2,26,206
hMOF-5029039,16.625547,25.63924,16.625539,90.038438,90.024822,90.032694,9.75,8.25,0.806252,4656.6,2601.5,36,94,4,40,0,0,0,0,8,0,0,1.00317,8,48,130
hMOF-28247,10.65455,16.109301,9.130313,89.99406,89.999724,83.973206,6.75,5.75,0.662783,2003.2,1784.2,48,42,2,8,0,0,0,2,0,0,0,4.50418,2,10,90
hMOF-5044264,15.9953,15.07222,15.99535,89.992853,96.517909,90.005543,14.25,12.75,0.803695,5375.5,2444.7,21,38,2,8,15,0,0,0,2,0,0,0.817547,2,10,59
hMOF-5010777,16.625548,12.64533,16.625539,89.973614,89.979432,90.013714,16.75,15.25,0.840264,4148.6,1777.4,6,26,0,13,6,0,0,0,4,0,0,1.86453,4,17,32
hMOF-2000468,42.784839,42.784841,42.784893,90.002418,59.99778,119.999863,24.75,22.25,0.926966,5381.4,1182.3,474,441,0,48,0,0,0,0,12,0,0,2.16388,12,60,915
hMOF-5013304,18.101395,16.120716,16.120256,95.916247,92.874436,87.129344,6.75,5.75,0.713411,3707.7,2564.4,68,78,0,26,0,0,0,0,8,0,0,1.65951,8,34,146
hMOF-23224,16.109301,11.892113,16.109301,94.370065,83.461532,94.3663,10.25,7.75,0.774053,4564.8,2299.9,30,40,2,16,0,0,0,0,2,0,0,0.686988,2,18,70
hMOF-5054018,23.532407,19.288864,18.366186,90.022894,89.989089,97.007539,6.25,4.75,0.581327,1049.6,1595.6,57,192,12,36,0,0,0,0,6,51,0,2.73009,6,42,249
hMOF-5066759,8.559649,10.540539,7.088929,83.715612,95.325015,77.152078,3.75,1.75,0.0555952,1.8,3,24,26,2,8,0,0,0,2,0,0,0,0,2,10,50
hMOF-5015906,16.12053,12.594516,16.120297,92.877768,90.12814,87.111852,9.25,8.25,0.712485,3720.4,2218.5,30,56,0,13,0,0,0,0,4,0,0,1.53229,4,17,86
hMOF-5010779,16.625548,12.64533,16.625539,89.973614,89.979432,90.013714,5.75,3.25,0.359923,793.3,1019.6,18,78,0,39,18,0,0,0,12,0,0,2.85172,12,51,96
hMOF-5037839,10.654537,13.596369,10.654555,89.996723,95.514234,90.004919,7.25,6.25,0.666375,1519.7,1576.4,48,52,2,8,0,0,0,0,2,0,0,6.58818,2,10,100
hMOF-23311,12.837943,17.699105,11.892295,86.106057,85.697121,90.939596,10.25,9.75,0.733638,3470.1,2067.4,11,45,11,8,0,0,0,0,2,0,0,0.725379,2,10,56
hMOF-12702,17.077404,15.297327,17.077396,99.646061,89.982756,99.707136,13.75,12.75,0.809188,4256.7,1952.8,17,51,7,13,0,0,0,0,4,0,0,0.602242,4,17,68
hMOF-5013758,17.077404,12.594516,12.59451,90.032321,90.020711,90.016278,9.25,8.75,0.719675,3088.5,2125.1,52,50,0,13,0,0,0,0,4,0,0,2.58896,4,17,102
hMOF-34357,10.654554,9.130313,10.654551,90.002444,84.486053,89.999506,5.75,4.75,0.302927,324.1,463.1,8,38,12,8,0,0,0,2,0,0,0,1.43498,2,10,46
hMOF-32561,8.559649,11.026607,7.088929,82.408099,95.325015,89.182341,5.75,4.75,0.468026,912.6,1231.1,3,15,7,8,0,0,0,2,0,0,0,2.29455,2,10,18
hMOF-5048292,15.944551,14.04422,13.101039,86.332523,86.646591,91.656192,4.75,2.75,0.287614,406,484,15,78,6,24,15,0,0,0,6,0,0,2.04396,6,30,93
hMOF-5023823,19.077236,21.295417,19.076919,92.267699,89.887323,92.322335,17.25,15.75,0.870622,5066.8,1559.5,12,56,20,13,0,0,0,0,4,0,0,0.415909,4,17,68
hMOF-6004742,6.8179,10.992421,19.453114,94.461908,101.709288,108.764763,7.75,6.75,0.528658,1029.9,1540,13,26,4,10,0,0,2,0,0,7,0,1.22791,2,12,39
hMOF-5051945,10.723024,19.18893,9.798715,89.991738,89.996609,83.806325,4.25,2.25,0.24312,134.4,182.4,22,48,12,16,0,10,0,0,4,0,0,1.06975,4,20,70
hMOF-5078336,17.038272,19.18893,15.500227,92.813384,86.956295,87.128169,15.25,13.75,0.841388,2382.3,1753.2,11,44,6,8,0,0,0,2,0,17,0,0.533205,2,10,55
hMOF-5058858,10.65455,11.792241,9.130313,89.995332,89.999724,84.339173,6.75,5.75,0.637631,2195.5,2099.8,18,23,2,13,0,0,0,2,0,0,0,1.81756,2,15,41
hMOF-5079968,11.792241,23.532407,10.268362,89.990068,89.999626,83.521047,9.25,7.75,0.808525,2634.9,2241.9,4,36,4,12,0,0,0,2,0,8,0,0.431774,2,14,40
hMOF-5028136,25.639243,25.63924,25.639233,90.025929,90.015962,90.035481,11.25,9.25,0.849744,4940.5,2370.2,72,168,104,50,0,0,0,0,8,0,0,0.830393,8,58,240
hMOF-5021594,19.121063,13.897449,19.121595,87.542018,90.075983,92.469882,16.75,15.75,0.892221,5325.5,1649.6,20,38,0,13,0,0,0,0,4,0,0,0.686915,4,17,58
hMOF-5042068,10.540539,14.853567,13.930277,90.004245,89.997612,95.919789,8.75,7.25,0.704897,1709,1585.7,84,70,2,8,0,0,0,0,2,0,0,6.22107,2,10,154
hMOF-5049975,14.853568,16.098538,17.019361,96.591607,83.514432,87.260287,14.25,12.75,0.829464,4005.1,1886.7,13,46,2,8,15,0,0,0,2,0,0,0.668659,2,10,59
hMOF-32610,10.723024,9.4829,10.723024,80.575205,84.467869,99.378782,6.75,4.75,0.538846,1379.8,1374.7,36,26,2,8,0,0,0,2,0,0,0,3.22943,2,10,62
hMOF-5042249,10.540539,14.519709,9.616153,89.996797,89.995174,84.102818,2.25,1.75,0.00203971,0,0,22,48,4,16,0,0,0,0,4,26,0,0,4,20,70
hMOF-5002825,17.077404,16.625545,17.077396,90.026422,90.017244,90.027175,3.25,2.25,0.332702,28.3,50.3,20,144,0,52,0,44,0,0,16,0,0,2.8594,16,68,164
hMOF-5003709,19.805407,16.625546,19.805399,90.027867,90.019573,90.022468,18.25,17.25,0.880731,4759.7,1504.8,8,40,0,13,0,8,0,0,4,0,0,0.585936,4,17,48
hMOF-5057133,27.731994,27.732048,26.809956,89.975675,89.985586,82.631595,24.75,24.75,0.947806,5245.9,1074.1,132,152,8,20,0,0,0,0,2,0,0,1.47402,2,22,284
hMOF-5005761,13.897449,16.625539,13.897448,89.972451,90.018972,89.980569,4.75,3.75,0.354776,681.7,1000.9,0,80,0,52,0,0,0,0,16,0,0,1.26189,16,68,80
hMOF-5050851,17.038278,17.038272,16.098524,92.876406,92.876348,91.111028,16.25,15.25,0.862749,4515,1678.5,19,44,2,8,11,0,0,0,2,0,0,0.580088,2,10,63
hMOF-5025752,21.29542,21.295417,18.10139,89.962939,89.980592,90.026289,7.25,5.25,0.628452,2488.2,2108.1,45,138,24,39,39,0,0,0,12,0,0,4.06322,12,51,183
hMOF-5023592,19.805407,21.295417,19.805399,89.968796,89.984884,90.027018,7.75,5.75,0.631062,2623.4,1949.8,96,144,36,39,0,0,0,0,12,0,0,2.09728,12,51,240
hMOF-33819,16.992701,12.811415,15.455313,87.254642,87.136501,87.34028,6.25,3.25,0.621149,2440.6,1918.4,44,72,12,16,0,0,0,4,0,0,0,1.9864,4,20,116
hMOF-5028353,12.759401,25.639239,12.759393,89.962948,89.981504,90.038847,9.25,7.25,0.790283,3928.2,2416.4,24,52,26,17,0,0,0,0,4,0,0,1.39935,4,21,76
hMOF-10753,19.805407,12.7594,19.805399,90.022119,90.019573,90.013166,15.75,15.25,0.834493,4397.5,1751.2,34,44,12,13,0,0,0,0,4,0,0,0.994686,4,17,78
hMOF-5001044,13.897448,19.805407,19.805399,89.980427,89.974981,90.017692,12.75,10.75,0.801815,4683.5,2103.9,44,80,0,13,0,0,0,0,4,0,0,1.01774,4,17,124
hMOF-5048055,11.792241,15.944551,10.868271,89.993912,89.999893,83.846077,5.25,4.75,0.581881,1882.4,1886.3,12,44,12,16,0,0,0,0,4,0,0,2.8791,4,20,56
hMOF-5044917,10.489741,16.992695,16.053802,87.258926,87.395203,92.396302,5.25,4.25,0.518606,686.4,1122.3,28,68,12,16,0,0,0,0,4,16,0,2.62816,4,20,96
hMOF-33323,10.65455,12.837942,9.130313,89.996012,89.999724,89.656935,6.75,5.75,0.72282,1986.3,1916.7,34,34,2,8,0,0,0,2,0,0,0,5.65593,2,10,68
hMOF-5012783,16.959455,18.101397,18.101398,90.020807,90.009167,90.017413,8.25,5.25,0.678705,3175.1,2342.3,88,92,24,26,0,0,0,0,8,0,0,2.23817,8,34,180
hMOF-16108,17.638574,10.685382,10.686551,81.588426,73.640872,82.249478,7.75,5.25,0.723346,2475.3,2794.1,8,28,0,13,0,0,0,0,4,6,0,2.41857,4,17,36
hMOF-5002621,13.897449,13.897448,13.897441,89.969401,89.979267,90.018972,4.25,3.25,0.296343,380,644.8,0,72,0,52,0,0,0,0,16,0,0,1.57297,16,68,72
hMOF-25790,10.65455,14.853567,9.730223,90.002458,89.996251,84.059917,7.25,6.25,0.64674,1976.1,1742.8,34,41,2,8,0,0,0,0,2,0,0,3.98666,2,10,75
hMOF-19818,10.65455,16.109301,15.186229,90.000638,89.996404,96.026794,5.25,4.25,0.586459,1165.9,1418,22,80,4,16,18,0,0,0,4,0,0,5.70557,4,20,102
hMOF-5000816,18.215407,13.897447,18.215399,89.974944,89.983101,90.016989,5.75,4.75,0.534955,1631.2,1575.5,48,102,0,39,0,0,0,0,12,0,0,2.46835,12,51,150
hMOF-5004738,16.625539,16.625548,16.625546,90.023536,90.030397,90.020568,20.25,18.25,0.907238,5200.3,1423.9,0,24,0,13,0,0,0,0,4,0,0,0.396724,4,17,24
hMOF-34705,10.723023,10.65455,9.198806,90.002279,90.0035,84.476225,6.75,5.75,0.605244,1093,1753.8,8,20,2,8,0,0,0,2,0,6,0,1.98624,2,10,28
hMOF-34313,19.288864,10.65455,17.766277,89.994852,89.976791,83.810575,13.75,12.75,0.819323,2871,1937.6,13,48,2,8,0,17,0,2,0,0,0,1.74822,2,10,61
hMOF-5025519,21.295419,16.12053,16.120256,90.128265,87.112362,92.90175,8.25,6.75,0.76267,4961.1,2961.2,44,74,8,26,0,0,0,0,8,0,0,0.926082,8,34,118
hMOF-5017017,18.215407,18.050589,18.215399,89.976397,89.982632,90.025664,8.75,5.75,0.752102,4769.7,2856.5,28,76,20,26,0,0,0,0,8,0,0,0.832905,8,34,104
hMOF-30206,16.956995,16.956984,15.455313,92.464369,87.515363,76.053945,14.25,13.25,0.850016,4345.6,1783.8,12,38,8,8,12,0,0,2,0,0,0,0.557311,2,10,50
hMOF-1004490,18.760487,17.052862,17.052832,45.842616,77.719889,70.288255,8.25,5.25,0.527097,1273.1,1583.5,24,92,0,32,30,0,0,0,0,0,6,2.6383,6,38,116
hMOF-16795,14.971486,10.65455,9.730223,90.001917,89.993519,95.95047,8.25,7.75,0.712434,2198.2,2024.6,9,26,2,8,0,7,0,0,2,0,0,1.39211,2,10,35
hMOF-29352,16.109301,17.699083,14.586319,89.99532,89.999213,83.372248,13.25,11.75,0.832792,4806.3,2001.5,32,60,2,8,0,0,0,2,0,0,0,0.609566,2,10,92
hMOF-5051564,16.109301,19.18893,15.186229,89.991369,89.998834,83.303183,6.25,3.25,0.617169,2500.6,1958.7,88,100,12,30,0,0,0,0,4,0,0,3.10347,4,34,188
hMOF-11829,18.215407,12.759393,18.215399,90.021556,89.982632,89.98773,7.75,6.25,0.584816,1762.9,1612.6,16,96,16,26,0,0,0,0,8,0,0,2.60572,8,34,112
hMOF-5002286,12.759395,13.897447,12.759387,89.968815,89.982772,90.021067,8.25,6.75,0.73982,1976.7,2396.7,7,38,0,13,0,0,0,0,4,9,0,1.94982,4,17,45
hMOF-5073439,15.944499,10.489741,8.96543,89.999293,89.993602,95.991608,8.25,6.75,0.662982,3129.1,2304.9,18,30,2,8,0,0,0,2,0,0,0,0.832324,2,10,48
hMOF-5034234,11.792241,10.868271,16.109301,89.994353,83.827448,90.008606,4.25,2.25,0.292316,256.3,330.3,12,60,6,24,0,0,0,0,6,0,0,1.13394,6,30,72
hMOF-5044088,14.519731,14.519731,13.596369,90.005365,89.993633,96.311147,5.75,3.75,0.467512,1797,1655.8,0,60,6,24,0,0,0,0,6,0,0,0.657455,6,30,60
hMOF-5076276,19.18893,16.109301,14.586319,89.999213,90.008905,96.696869,6.25,4.25,0.695129,4305.2,2898,48,72,28,16,0,0,0,4,0,0,0,1.5929,4,20,120
hMOF-5013509,18.101398,18.101395,18.10139,89.968664,89.985301,90.029256,3.25,1.25,0.0626787,1.3,2.1,84,168,0,52,0,60,0,0,16,0,0,0.0192386,16,68,252
hMOF-5011372,18.101398,21.395361,21.395355,90.021511,89.97013,89.974026,6.75,4.75,0.58294,2049.5,1736.7,159,162,51,39,0,0,0,0,12,0,0,3.06223,12,51,321
hMOF-5045371,10.489716,10.489741,9.730223,89.99892,90.000146,84.534155,4.75,1.75,0.291348,167.2,237.4,36,37,2,17,0,0,0,0,2,0,0,1.89674,2,19,73
